Baseline,SDG Push,JET SDG,Year,indicator
0.00262,0.00262,0.00262,2019,CarbonEmissions
0.0025,0.0025,0.0025,2020,CarbonEmissions
0.00255,0.00255,0.00255,2021,CarbonEmissions
0.00262,0.00262,0.00262,2022,CarbonEmissions
0.00263,0.00263,0.00263,2023,CarbonEmissions
0.00245,0.00245,0.00245,2024,CarbonEmissions
0.00229,0.00229,0.00236,2025,CarbonEmissions
0.00222,0.00222,0.00228,2026,CarbonEmissions
0.00218,0.00219,0.00214,2027,CarbonEmissions
0.00208,0.00207,0.00184,2028,CarbonEmissions
0.00198,0.00197,0.00151,2029,CarbonEmissions
0.00191,0.00191,0.00119,2030,CarbonEmissions
0.00182,0.00183,0.00085,2031,CarbonEmissions
0.0017,0.00173,0.00053,2032,CarbonEmissions
0.00158,0.00162,0.00024,2033,CarbonEmissions
0.00145,0.0015,-0.00003,2034,CarbonEmissions
0.00133,0.00138,-0.00026,2035,CarbonEmissions
0.00121,0.00127,-0.0005,2036,CarbonEmissions
0.00109,0.00116,-0.0007,2037,CarbonEmissions
0.00098,0.00104,-0.00092,2038,CarbonEmissions
0.00086,0.00092,-0.00115,2039,CarbonEmissions
0.00075,0.00081,-0.00137,2040,CarbonEmissions
0.00065,0.00071,-0.00158,2041,CarbonEmissions
0.00054,0.00061,-0.0018,2042,CarbonEmissions
0.00044,0.00051,-0.002,2043,CarbonEmissions
0.00033,0.0004,-0.00219,2044,CarbonEmissions
0.00022,0.00029,-0.00236,2045,CarbonEmissions
0.00011,0.00019,-0.00252,2046,CarbonEmissions
0.00001,0.00008,-0.00268,2047,CarbonEmissions
-0.00009,-0.00002,-0.00282,2048,CarbonEmissions
-0.00019,-0.00011,-0.00295,2049,CarbonEmissions
-0.00029,-0.0002,-0.00306,2050,CarbonEmissions
-0.00038,-0.00028,-0.00316,2051,CarbonEmissions
-0.00047,-0.00037,-0.00324,2052,CarbonEmissions
-0.00056,-0.00046,-0.00332,2053,CarbonEmissions
-0.00065,-0.00055,-0.00339,2054,CarbonEmissions
-0.00074,-0.00064,-0.00345,2055,CarbonEmissions
-0.00083,-0.00072,-0.00351,2056,CarbonEmissions
-0.00091,-0.00081,-0.00357,2057,CarbonEmissions
-0.001,-0.00089,-0.00362,2058,CarbonEmissions
-0.00108,-0.00098,-0.00367,2059,CarbonEmissions
-0.00116,-0.00106,-0.00371,2060,CarbonEmissions
-0.00124,-0.00114,-0.00375,2061,CarbonEmissions
-0.00132,-0.00121,-0.00379,2062,CarbonEmissions
-0.00139,-0.00129,-0.00382,2063,CarbonEmissions
-0.00146,-0.00136,-0.00385,2064,CarbonEmissions
-0.00153,-0.00143,-0.00388,2065,CarbonEmissions
-0.0016,-0.00149,-0.0039,2066,CarbonEmissions
-0.00167,-0.00156,-0.00392,2067,CarbonEmissions
-0.00174,-0.00162,-0.00394,2068,CarbonEmissions
-0.0018,-0.00169,-0.00396,2069,CarbonEmissions
-0.00186,-0.00176,-0.00397,2070,CarbonEmissions
-0.00192,-0.00183,-0.00398,2071,CarbonEmissions
-0.00199,-0.0019,-0.004,2072,CarbonEmissions
-0.00205,-0.00196,-0.00401,2073,CarbonEmissions
-0.00211,-0.00203,-0.00402,2074,CarbonEmissions
-0.00216,-0.00208,-0.00403,2075,CarbonEmissions
-0.00222,-0.00214,-0.00404,2076,CarbonEmissions
-0.00227,-0.00219,-0.00405,2077,CarbonEmissions
-0.00232,-0.00224,-0.00405,2078,CarbonEmissions
-0.00237,-0.00229,-0.00406,2079,CarbonEmissions
-0.00241,-0.00234,-0.00407,2080,CarbonEmissions
-0.00246,-0.00239,-0.00407,2081,CarbonEmissions
-0.0025,-0.00244,-0.00408,2082,CarbonEmissions
-0.00254,-0.00248,-0.00408,2083,CarbonEmissions
-0.00258,-0.00252,-0.00408,2084,CarbonEmissions
-0.00262,-0.00257,-0.00409,2085,CarbonEmissions
-0.00266,-0.00261,-0.00409,2086,CarbonEmissions
-0.0027,-0.00265,-0.00409,2087,CarbonEmissions
-0.00273,-0.00269,-0.00409,2088,CarbonEmissions
-0.00276,-0.00273,-0.00409,2089,CarbonEmissions
-0.0028,-0.00276,-0.0041,2090,CarbonEmissions
-0.00283,-0.0028,-0.0041,2091,CarbonEmissions
-0.00286,-0.00284,-0.0041,2092,CarbonEmissions
