Baseline,SDG Push,JET SDG,Year,indicator
0.04882,0.04882,0.04882,2019,CarbonEmissions
0.0504,0.0504,0.0504,2020,CarbonEmissions
0.05004,0.05004,0.05004,2021,CarbonEmissions
0.05126,0.05126,0.05126,2022,CarbonEmissions
0.05329,0.05329,0.05329,2023,CarbonEmissions
0.05249,0.05249,0.05249,2024,CarbonEmissions
0.05092,0.05092,0.05061,2025,CarbonEmissions
0.05251,0.05251,0.05098,2026,CarbonEmissions
0.05402,0.05398,0.05048,2027,CarbonEmissions
0.05422,0.05425,0.04825,2028,CarbonEmissions
0.05504,0.05514,0.04606,2029,CarbonEmissions
0.05577,0.056,0.04396,2030,CarbonEmissions
0.05642,0.05683,0.04271,2031,CarbonEmissions
0.05679,0.05744,0.04152,2032,CarbonEmissions
0.05708,0.05799,0.04041,2033,CarbonEmissions
0.05732,0.05844,0.03935,2034,CarbonEmissions
0.05758,0.05894,0.03825,2035,CarbonEmissions
0.05782,0.05952,0.03722,2036,CarbonEmissions
0.05811,0.06014,0.03548,2037,CarbonEmissions
0.05843,0.06067,0.03374,2038,CarbonEmissions
0.05874,0.06121,0.03202,2039,CarbonEmissions
0.05915,0.06185,0.03006,2040,CarbonEmissions
0.05958,0.06255,0.02804,2041,CarbonEmissions
0.05996,0.06323,0.02605,2042,CarbonEmissions
0.06034,0.06389,0.02401,2043,CarbonEmissions
0.06056,0.06427,0.02204,2044,CarbonEmissions
0.06071,0.06457,0.02015,2045,CarbonEmissions
0.06084,0.06486,0.01848,2046,CarbonEmissions
0.06095,0.06518,0.01745,2047,CarbonEmissions
0.06108,0.06552,0.01661,2048,CarbonEmissions
0.06121,0.06594,0.01584,2049,CarbonEmissions
0.06143,0.06662,0.01497,2050,CarbonEmissions
0.06159,0.06718,0.01417,2051,CarbonEmissions
0.06166,0.06766,0.0135,2052,CarbonEmissions
0.06168,0.06805,0.0129,2053,CarbonEmissions
0.06168,0.06831,0.01232,2054,CarbonEmissions
0.0617,0.06855,0.01175,2055,CarbonEmissions
0.06168,0.06876,0.01112,2056,CarbonEmissions
