Baseline,JET SDG,SDG Push,Year,indicator
6.323,0.865,7.176,2086,CarbonEmissions
6.235,0.833,7.078,2087,CarbonEmissions
6.149,0.801,6.985,2088,CarbonEmissions
6.066,0.771,6.897,2089,CarbonEmissions
5.987,0.741,6.81,2090,CarbonEmissions
5.907,0.714,6.723,2091,CarbonEmissions
5.824,0.688,6.637,2092,CarbonEmissions
5.743,0.666,6.553,2093,CarbonEmissions
5.663,0.648,6.472,2094,CarbonEmissions
5.582,0.634,6.385,2095,CarbonEmissions
5.503,0.624,6.294,2096,CarbonEmissions
5.422,0.618,6.199,2097,CarbonEmissions
5.343,0.615,6.1,2098,CarbonEmissions
5.263,0.615,6.001,2099,CarbonEmissions
5.186,0.614,5.903,2100,CarbonEmissions
1.229,1.229,1.229,2019,CarbonEmissions_per_capita
1.221,1.221,1.221,2020,CarbonEmissions_per_capita
1.219,1.219,1.219,2021,CarbonEmissions_per_capita
1.221,1.221,1.221,2022,CarbonEmissions_per_capita
1.22,1.22,1.22,2023,CarbonEmissions_per_capita
1.21,1.21,1.21,2024,CarbonEmissions_per_capita
1.196,1.196,1.196,2025,CarbonEmissions_per_capita
1.186,1.171,1.186,2026,CarbonEmissions_per_capita
1.18,1.133,1.179,2027,CarbonEmissions_per_capita
1.177,1.085,1.176,2028,CarbonEmissions_per_capita
1.179,1.034,1.178,2029,CarbonEmissions_per_capita
1.182,0.982,1.183,2030,CarbonEmissions_per_capita
1.181,0.933,1.185,2031,CarbonEmissions_per_capita
1.175,0.89,1.182,2032,CarbonEmissions_per_capita
1.166,0.852,1.176,2033,CarbonEmissions_per_capita
1.155,0.819,1.167,2034,CarbonEmissions_per_capita
1.143,0.789,1.158,2035,CarbonEmissions_per_capita
1.131,0.762,1.15,2036,CarbonEmissions_per_capita
1.119,0.735,1.142,2037,CarbonEmissions_per_capita
1.108,0.707,1.132,2038,CarbonEmissions_per_capita
1.097,0.674,1.123,2039,CarbonEmissions_per_capita
1.089,0.64,1.117,2040,CarbonEmissions_per_capita
1.082,0.604,1.112,2041,CarbonEmissions_per_capita
1.074,0.569,1.107,2042,CarbonEmissions_per_capita
1.067,0.535,1.102,2043,CarbonEmissions_per_capita
1.056,0.502,1.094,2044,CarbonEmissions_per_capita
1.045,0.47,1.084,2045,CarbonEmissions_per_capita
1.033,0.44,1.074,2046,CarbonEmissions_per_capita
1.022,0.412,1.065,2047,CarbonEmissions_per_capita
1.01,0.388,1.055,2048,CarbonEmissions_per_capita
0.999,0.367,1.046,2049,CarbonEmissions_per_capita
0.989,0.349,1.041,2050,CarbonEmissions_per_capita
0.978,0.334,1.035,2051,CarbonEmissions_per_capita
0.967,0.323,1.027,2052,CarbonEmissions_per_capita
0.956,0.313,1.018,2053,CarbonEmissions_per_capita
0.944,0.304,1.008,2054,CarbonEmissions_per_capita
0.934,0.294,0.999,2055,CarbonEmissions_per_capita
0.923,0.284,0.99,2056,CarbonEmissions_per_capita
0.912,0.272,0.98,2057,CarbonEmissions_per_capita
0.901,0.26,0.971,2058,CarbonEmissions_per_capita
0.89,0.247,0.961,2059,CarbonEmissions_per_capita
0.878,0.234,0.952,2060,CarbonEmissions_per_capita
0.867,0.221,0.942,2061,CarbonEmissions_per_capita
0.856,0.209,0.934,2062,CarbonEmissions_per_capita
0.845,0.197,0.925,2063,CarbonEmissions_per_capita
0.834,0.186,0.917,2064,CarbonEmissions_per_capita
0.823,0.176,0.909,2065,CarbonEmissions_per_capita
0.812,0.167,0.902,2066,CarbonEmissions_per_capita
0.801,0.159,0.895,2067,CarbonEmissions_per_capita
0.79,0.152,0.887,2068,CarbonEmissions_per_capita
0.78,0.145,0.879,2069,CarbonEmissions_per_capita
0.768,0.139,0.869,2070,CarbonEmissions_per_capita
0.757,0.134,0.858,2071,CarbonEmissions_per_capita
0.745,0.13,0.846,2072,CarbonEmissions_per_capita
0.733,0.126,0.834,2073,CarbonEmissions_per_capita
0.721,0.123,0.824,2074,CarbonEmissions_per_capita
0.71,0.12,0.815,2075,CarbonEmissions_per_capita
0.699,0.117,0.805,2076,CarbonEmissions_per_capita
0.689,0.114,0.797,2077,CarbonEmissions_per_capita
0.679,0.112,0.788,2078,CarbonEmissions_per_capita
0.67,0.109,0.779,2079,CarbonEmissions_per_capita
0.66,0.106,0.769,2080,CarbonEmissions_per_capita
0.652,0.103,0.759,2081,CarbonEmissions_per_capita
0.643,0.099,0.75,2082,CarbonEmissions_per_capita
0.634,0.096,0.741,2083,CarbonEmissions_per_capita
0.625,0.093,0.732,2084,CarbonEmissions_per_capita
0.616,0.089,0.723,2085,CarbonEmissions_per_capita
0.608,0.086,0.714,2086,CarbonEmissions_per_capita
0.6,0.083,0.705,2087,CarbonEmissions_per_capita
0.592,0.08,0.697,2088,CarbonEmissions_per_capita
0.585,0.077,0.689,2089,CarbonEmissions_per_capita
0.578,0.074,0.682,2090,CarbonEmissions_per_capita
0.571,0.072,0.675,2091,CarbonEmissions_per_capita
0.564,0.069,0.668,2092,CarbonEmissions_per_capita
0.557,0.067,0.66,2093,CarbonEmissions_per_capita
0.55,0.066,0.654,2094,CarbonEmissions_per_capita
0.543,0.064,0.647,2095,CarbonEmissions_per_capita
0.536,0.064,0.639,2096,CarbonEmissions_per_capita
0.529,0.063,0.631,2097,CarbonEmissions_per_capita
0.522,0.063,0.623,2098,CarbonEmissions_per_capita
0.516,0.063,0.614,2099,CarbonEmissions_per_capita
0.509,0.063,0.606,2100,CarbonEmissions_per_capita
33.73,33.73,33.73,2019,ChildMort5Yrs
34.63,34.63,34.63,2020,ChildMort5Yrs
34.29,34.29,34.29,2021,ChildMort5Yrs
33.67,33.67,33.67,2022,ChildMort5Yrs
33.45,33.45,33.45,2023,ChildMort5Yrs
33.13,33.13,33.13,2024,ChildMort5Yrs
32.7,32.48,32.48,2025,ChildMort5Yrs
32.16,31.81,31.81,2026,ChildMort5Yrs
31.62,30.99,30.99,2027,ChildMort5Yrs
31.03,30.17,30.16,2028,ChildMort5Yrs
30.46,29.38,29.38,2029,ChildMort5Yrs
29.93,28.64,28.66,2030,ChildMort5Yrs
29.43,27.99,28.04,2031,ChildMort5Yrs
28.96,27.35,27.44,2032,ChildMort5Yrs
28.52,26.7,26.82,2033,ChildMort5Yrs
28.09,26.05,26.2,2034,ChildMort5Yrs
27.63,25.38,25.56,2035,ChildMort5Yrs
27.16,24.69,24.89,2036,ChildMort5Yrs
26.66,23.99,24.21,2037,ChildMort5Yrs
26.16,23.35,23.58,2038,ChildMort5Yrs
25.65,22.72,22.96,2039,ChildMort5Yrs
25.14,22.1,22.36,2040,ChildMort5Yrs
24.65,21.51,21.78,2041,ChildMort5Yrs
24.17,20.94,21.22,2042,ChildMort5Yrs
23.7,20.38,20.68,2043,ChildMort5Yrs
23.25,19.84,20.16,2044,ChildMort5Yrs
22.8,19.32,19.66,2045,ChildMort5Yrs
22.37,18.81,19.17,2046,ChildMort5Yrs
21.94,18.31,18.68,2047,ChildMort5Yrs
21.53,17.83,18.21,2048,ChildMort5Yrs
21.13,17.35,17.75,2049,ChildMort5Yrs
20.74,16.88,17.3,2050,ChildMort5Yrs
20.35,16.42,16.86,2051,ChildMort5Yrs
19.98,16,16.44,2052,ChildMort5Yrs
19.6,15.57,16.03,2053,ChildMort5Yrs
19.23,15.15,15.62,2054,ChildMort5Yrs
18.86,14.74,15.21,2055,ChildMort5Yrs
18.49,14.33,14.81,2056,ChildMort5Yrs
18.12,13.93,14.4,2057,ChildMort5Yrs
17.74,13.53,14,2058,ChildMort5Yrs
17.37,13.12,13.59,2059,ChildMort5Yrs
16.99,12.72,13.19,2060,ChildMort5Yrs
16.61,12.31,12.79,2061,ChildMort5Yrs
16.22,11.91,12.4,2062,ChildMort5Yrs
15.83,11.52,12.01,2063,ChildMort5Yrs
15.44,11.14,11.62,2064,ChildMort5Yrs
15.06,10.76,11.24,2065,ChildMort5Yrs
14.68,10.4,10.87,2066,ChildMort5Yrs
14.31,10.05,10.51,2067,ChildMort5Yrs
13.95,9.7,10.16,2068,ChildMort5Yrs
13.59,9.364,9.814,2069,ChildMort5Yrs
13.24,9.045,9.485,2070,ChildMort5Yrs
12.91,8.735,9.165,2071,ChildMort5Yrs
12.58,8.436,8.854,2072,ChildMort5Yrs
12.26,8.148,8.553,2073,ChildMort5Yrs
11.95,7.871,8.263,2074,ChildMort5Yrs
11.65,7.605,7.985,2075,ChildMort5Yrs
11.36,7.351,7.719,2076,ChildMort5Yrs
11.08,7.108,7.464,2077,ChildMort5Yrs
10.82,6.88,7.221,2078,ChildMort5Yrs
10.56,6.663,6.988,2079,ChildMort5Yrs
10.31,6.453,6.767,2080,ChildMort5Yrs
10.06,6.247,6.551,2081,ChildMort5Yrs
9.818,6.047,6.341,2082,ChildMort5Yrs
9.58,5.854,6.136,2083,ChildMort5Yrs
9.348,5.676,5.936,2084,ChildMort5Yrs
9.123,5.516,5.75,2085,ChildMort5Yrs
8.902,5.362,5.585,2086,ChildMort5Yrs
8.689,5.217,5.425,2087,ChildMort5Yrs
8.485,5.079,5.274,2088,ChildMort5Yrs
8.286,4.948,5.13,2089,ChildMort5Yrs
8.091,4.824,4.995,2090,ChildMort5Yrs
7.901,4.703,4.867,2091,ChildMort5Yrs
7.716,4.586,4.743,2092,ChildMort5Yrs
7.537,4.472,4.622,2093,ChildMort5Yrs
7.37,4.365,4.509,2094,ChildMort5Yrs
7.208,4.262,4.4,2095,ChildMort5Yrs
7.051,4.16,4.293,2096,ChildMort5Yrs
6.899,4.062,4.188,2097,ChildMort5Yrs
6.749,3.968,4.088,2098,ChildMort5Yrs
6.607,3.878,3.994,2099,ChildMort5Yrs
6.483,3.791,3.903,2100,ChildMort5Yrs
88.36,88.36,88.36,2019,ENDEM
89.39,89.39,89.39,2020,ENDEM
89.25,89.25,89.25,2021,ENDEM
90.16,90.16,90.16,2022,ENDEM
91.16,91.16,91.16,2023,ENDEM
92.3,92.3,92.3,2024,ENDEM
93.41,92.52,93.41,2025,ENDEM
94.55,92.74,94.53,2026,ENDEM
95.64,93.02,95.61,2027,ENDEM
96.98,93.73,97.08,2028,ENDEM
98.28,94.53,98.53,2029,ENDEM
99.56,95.48,100,2030,ENDEM
100.8,96.53,101.5,2031,ENDEM
102,97.61,102.9,2032,ENDEM
103.3,98.77,104.4,2033,ENDEM
104.5,99.93,105.9,2034,ENDEM
105.7,101.1,107.4,2035,ENDEM
106.9,102.2,108.9,2036,ENDEM
108,102.3,110.4,2037,ENDEM
109.2,102.4,112,2038,ENDEM
110.4,102.5,113.6,2039,ENDEM
111.6,102.9,115.2,2040,ENDEM
112.9,103.3,116.9,2041,ENDEM
114.2,103.7,118.5,2042,ENDEM
115.4,104,120.2,2043,ENDEM
116.7,104.4,121.9,2044,ENDEM
118,104.6,123.6,2045,ENDEM
119.3,104.8,125.4,2046,ENDEM
120.6,106.6,127.1,2047,ENDEM
121.8,108.5,128.9,2048,ENDEM
123.1,110.3,130.6,2049,ENDEM
124.3,112.2,132.4,2050,ENDEM
125.5,113.9,134.1,2051,ENDEM
126.7,115.6,135.9,2052,ENDEM
127.9,117.1,137.6,2053,ENDEM
129.2,118.6,139.5,2054,ENDEM
130.4,120.1,141.3,2055,ENDEM
131.7,121,143.2,2056,ENDEM
133,121.8,145.2,2057,ENDEM
134.4,122.7,147.2,2058,ENDEM
135.7,123.6,149.2,2059,ENDEM
137.1,124.2,151.3,2060,ENDEM
138.5,124.9,153.4,2061,ENDEM
140,125.6,155.6,2062,ENDEM
141.5,126.3,157.9,2063,ENDEM
143,127.1,160.2,2064,ENDEM
144.5,128,162.6,2065,ENDEM
146.1,128.8,165,2066,ENDEM
147.6,129.6,167.4,2067,ENDEM
149.3,130.5,169.9,2068,ENDEM
150.9,131.3,172.6,2069,ENDEM
152.6,132.4,175.2,2070,ENDEM
154.4,133.3,178,2071,ENDEM
156.1,134.2,180.8,2072,ENDEM
157.9,134.9,183.6,2073,ENDEM
159.8,135.8,186.5,2074,ENDEM
161.6,136.5,189.4,2075,ENDEM
163.5,137.2,192.3,2076,ENDEM
165.4,137.9,195.2,2077,ENDEM
167.3,138.6,198.2,2078,ENDEM
169.3,139.2,201.2,2079,ENDEM
171.3,139.9,204.2,2080,ENDEM
173.3,140.4,207.3,2081,ENDEM
175.4,141,210.5,2082,ENDEM
177.6,141.6,213.8,2083,ENDEM
179.8,142.2,217.1,2084,ENDEM
182.1,142.8,220.4,2085,ENDEM
184.5,143.5,223.7,2086,ENDEM
186.9,144.2,227.2,2087,ENDEM
189.3,144.9,230.6,2088,ENDEM
191.7,145.6,234.2,2089,ENDEM
194.2,146.3,237.7,2090,ENDEM
196.7,147,241.3,2091,ENDEM
199.3,148.8,245,2092,ENDEM
201.8,150.6,248.7,2093,ENDEM
204.5,152.3,252.4,2094,ENDEM
207.1,154.1,256.2,2095,ENDEM
209.8,155.8,260.1,2096,ENDEM
212.5,157.5,264.1,2097,ENDEM
215.3,159.1,268.1,2098,ENDEM
218.1,160.3,272.1,2099,ENDEM
220.8,160.9,275.8,2100,ENDEM
1.029,1.029,1.029,2019,ENDEM_GDP
1.074,1.074,1.074,2020,ENDEM_GDP
1.009,1.009,1.009,2021,ENDEM_GDP
0.989,0.989,0.989,2022,ENDEM_GDP
0.974,0.974,0.974,2023,ENDEM_GDP
0.961,0.961,0.961,2024,ENDEM_GDP
0.946,0.937,0.946,2025,ENDEM_GDP
0.933,0.915,0.932,2026,ENDEM_GDP
0.917,0.89,0.914,2027,ENDEM_GDP
0.903,0.869,0.9,2028,ENDEM_GDP
0.89,0.848,0.886,2029,ENDEM_GDP
0.877,0.829,0.872,2030,ENDEM_GDP
0.864,0.811,0.857,2031,ENDEM_GDP
0.851,0.792,0.843,2032,ENDEM_GDP
0.838,0.775,0.828,2033,ENDEM_GDP
0.826,0.759,0.814,2034,ENDEM_GDP
0.813,0.742,0.799,2035,ENDEM_GDP
0.801,0.726,0.785,2036,ENDEM_GDP
0.789,0.704,0.772,2037,ENDEM_GDP
0.777,0.682,0.758,2038,ENDEM_GDP
0.766,0.661,0.745,2039,ENDEM_GDP
0.755,0.643,0.733,2040,ENDEM_GDP
0.744,0.625,0.72,2041,ENDEM_GDP
0.733,0.607,0.708,2042,ENDEM_GDP
0.723,0.59,0.697,2043,ENDEM_GDP
0.713,0.573,0.685,2044,ENDEM_GDP
0.703,0.557,0.674,2045,ENDEM_GDP
0.693,0.541,0.664,2046,ENDEM_GDP
0.684,0.534,0.653,2047,ENDEM_GDP
0.675,0.527,0.643,2048,ENDEM_GDP
0.667,0.52,0.633,2049,ENDEM_GDP
0.658,0.514,0.624,2050,ENDEM_GDP
0.65,0.507,0.615,2051,ENDEM_GDP
0.642,0.501,0.606,2052,ENDEM_GDP
0.634,0.494,0.597,2053,ENDEM_GDP
0.626,0.486,0.588,2054,ENDEM_GDP
0.619,0.479,0.58,2055,ENDEM_GDP
0.611,0.47,0.572,2056,ENDEM_GDP
0.604,0.461,0.565,2057,ENDEM_GDP
0.597,0.452,0.557,2058,ENDEM_GDP
0.59,0.443,0.55,2059,ENDEM_GDP
0.584,0.433,0.543,2060,ENDEM_GDP
0.577,0.424,0.536,2061,ENDEM_GDP
0.571,0.415,0.529,2062,ENDEM_GDP
0.565,0.406,0.522,2063,ENDEM_GDP
0.559,0.398,0.516,2064,ENDEM_GDP
0.553,0.39,0.51,2065,ENDEM_GDP
0.547,0.382,0.504,2066,ENDEM_GDP
0.541,0.375,0.498,2067,ENDEM_GDP
0.536,0.368,0.493,2068,ENDEM_GDP
0.531,0.361,0.487,2069,ENDEM_GDP
0.526,0.355,0.482,2070,ENDEM_GDP
0.521,0.348,0.478,2071,ENDEM_GDP
0.516,0.342,0.473,2072,ENDEM_GDP
0.512,0.335,0.469,2073,ENDEM_GDP
0.508,0.329,0.464,2074,ENDEM_GDP
0.504,0.323,0.46,2075,ENDEM_GDP
0.5,0.317,0.456,2076,ENDEM_GDP
0.496,0.312,0.452,2077,ENDEM_GDP
0.492,0.306,0.449,2078,ENDEM_GDP
0.489,0.3,0.445,2079,ENDEM_GDP
0.485,0.295,0.442,2080,ENDEM_GDP
0.482,0.29,0.438,2081,ENDEM_GDP
0.479,0.284,0.435,2082,ENDEM_GDP
0.476,0.279,0.432,2083,ENDEM_GDP
0.473,0.274,0.429,2084,ENDEM_GDP
0.47,0.269,0.426,2085,ENDEM_GDP
0.467,0.265,0.423,2086,ENDEM_GDP
0.464,0.26,0.42,2087,ENDEM_GDP
0.461,0.256,0.417,2088,ENDEM_GDP
0.459,0.252,0.415,2089,ENDEM_GDP
0.456,0.248,0.412,2090,ENDEM_GDP
0.454,0.244,0.41,2091,ENDEM_GDP
0.452,0.243,0.408,2092,ENDEM_GDP
0.45,0.241,0.406,2093,ENDEM_GDP
0.448,0.239,0.404,2094,ENDEM_GDP
0.446,0.237,0.402,2095,ENDEM_GDP
0.444,0.235,0.401,2096,ENDEM_GDP
0.443,0.234,0.399,2097,ENDEM_GDP
0.441,0.232,0.398,2098,ENDEM_GDP
0.44,0.23,0.397,2099,ENDEM_GDP
0.439,0.227,0.396,2100,ENDEM_GDP
11.39,11.39,11.39,2019,ENDEM_per_capita
11.4,11.4,11.4,2020,ENDEM_per_capita
11.27,11.27,11.27,2021,ENDEM_per_capita
11.28,11.28,11.28,2022,ENDEM_per_capita
11.29,11.29,11.29,2023,ENDEM_per_capita
11.33,11.33,11.33,2024,ENDEM_per_capita
11.36,11.25,11.36,2025,ENDEM_per_capita
11.39,11.17,11.39,2026,ENDEM_per_capita
11.42,11.11,11.42,2027,ENDEM_per_capita
11.48,11.1,11.49,2028,ENDEM_per_capita
11.53,11.1,11.57,2029,ENDEM_per_capita
11.59,11.12,11.64,2030,ENDEM_per_capita
11.64,11.15,11.72,2031,ENDEM_per_capita
11.69,11.18,11.79,2032,ENDEM_per_capita
11.73,11.23,11.87,2033,ENDEM_per_capita
11.78,11.28,11.95,2034,ENDEM_per_capita
11.83,11.32,12.03,2035,ENDEM_per_capita
11.87,11.37,12.12,2036,ENDEM_per_capita
11.92,11.31,12.2,2037,ENDEM_per_capita
11.97,11.24,12.29,2038,ENDEM_per_capita
12.02,11.17,12.38,2039,ENDEM_per_capita
12.07,11.15,12.48,2040,ENDEM_per_capita
12.12,11.12,12.58,2041,ENDEM_per_capita
12.18,11.09,12.68,2042,ENDEM_per_capita
12.24,11.07,12.79,2043,ENDEM_per_capita
12.31,11.04,12.9,2044,ENDEM_per_capita
12.37,11.01,13.01,2045,ENDEM_per_capita
12.44,10.97,13.13,2046,ENDEM_per_capita
12.5,11.11,13.25,2047,ENDEM_per_capita
12.57,11.26,13.37,2048,ENDEM_per_capita
12.64,11.4,13.49,2049,ENDEM_per_capita
12.7,11.54,13.62,2050,ENDEM_per_capita
12.77,11.67,13.74,2051,ENDEM_per_capita
12.84,11.8,13.87,2052,ENDEM_per_capita
12.91,11.92,14,2053,ENDEM_per_capita
12.98,12.03,14.14,2054,ENDEM_per_capita
13.06,12.15,14.29,2055,ENDEM_per_capita
13.14,12.2,14.44,2056,ENDEM_per_capita
13.23,12.25,14.6,2057,ENDEM_per_capita
13.32,12.31,14.76,2058,ENDEM_per_capita
13.41,12.37,14.93,2059,ENDEM_per_capita
13.51,12.41,15.11,2060,ENDEM_per_capita
13.61,12.45,15.29,2061,ENDEM_per_capita
13.72,12.5,15.49,2062,ENDEM_per_capita
13.84,12.55,15.69,2063,ENDEM_per_capita
13.95,12.61,15.89,2064,ENDEM_per_capita
14.07,12.68,16.1,2065,ENDEM_per_capita
14.19,12.75,16.32,2066,ENDEM_per_capita
14.32,12.82,16.54,2067,ENDEM_per_capita
14.45,12.89,16.78,2068,ENDEM_per_capita
14.59,12.96,17.03,2069,ENDEM_per_capita
14.73,13.06,17.28,2070,ENDEM_per_capita
14.88,13.15,17.54,2071,ENDEM_per_capita
15.04,13.22,17.81,2072,ENDEM_per_capita
15.2,13.3,18.08,2073,ENDEM_per_capita
15.36,13.38,18.36,2074,ENDEM_per_capita
15.53,13.45,18.65,2075,ENDEM_per_capita
15.7,13.53,18.94,2076,ENDEM_per_capita
15.87,13.6,19.24,2077,ENDEM_per_capita
16.05,13.67,19.54,2078,ENDEM_per_capita
16.24,13.74,19.85,2079,ENDEM_per_capita
16.43,13.82,20.16,2080,ENDEM_per_capita
16.63,13.89,20.49,2081,ENDEM_per_capita
16.83,13.96,20.82,2082,ENDEM_per_capita
17.05,14.03,21.17,2083,ENDEM_per_capita
17.27,14.11,21.52,2084,ENDEM_per_capita
17.5,14.2,21.88,2085,ENDEM_per_capita
17.74,14.29,22.25,2086,ENDEM_per_capita
17.99,14.38,22.62,2087,ENDEM_per_capita
18.23,14.47,23.01,2088,ENDEM_per_capita
18.49,14.57,23.41,2089,ENDEM_per_capita
18.74,14.67,23.81,2090,ENDEM_per_capita
19.01,14.77,24.22,2091,ENDEM_per_capita
19.28,14.98,24.64,2092,ENDEM_per_capita
19.56,15.2,25.06,2093,ENDEM_per_capita
19.85,15.41,25.5,2094,ENDEM_per_capita
20.14,15.63,25.95,2095,ENDEM_per_capita
20.44,15.85,26.41,2096,ENDEM_per_capita
20.74,16.06,26.88,2097,ENDEM_per_capita
21.05,16.27,27.36,2098,ENDEM_per_capita
21.37,16.44,27.85,2099,ENDEM_per_capita
21.67,16.55,28.32,2100,ENDEM_per_capita
27.45,27.45,27.45,2019,ENP_Coal
27.64,27.64,27.64,2020,ENP_Coal
28.13,28.13,28.13,2021,ENP_Coal
28.49,28.49,28.49,2022,ENP_Coal
28.88,28.88,28.88,2023,ENP_Coal
29.15,29.15,29.15,2024,ENP_Coal
29.19,29.19,29.19,2025,ENP_Coal
29.29,28.82,29.29,2026,ENP_Coal
29.51,28.11,29.51,2027,ENP_Coal
29.84,27.13,29.82,2028,ENP_Coal
30.27,26.05,30.26,2029,ENP_Coal
30.75,24.99,30.78,2030,ENP_Coal
31.01,24.01,31.09,2031,ENP_Coal
31.02,23.26,31.17,2032,ENP_Coal
30.92,22.65,31.12,2033,ENP_Coal
30.75,22.16,30.89,2034,ENP_Coal
30.57,21.71,30.65,2035,ENP_Coal
30.28,21.3,30.44,2036,ENP_Coal
30,20.9,30.22,2037,ENP_Coal
29.73,20.4,30,2038,ENP_Coal
29.48,19.81,29.77,2039,ENP_Coal
29.25,19.18,29.56,2040,ENP_Coal
29.03,18.55,29.36,2041,ENP_Coal
28.8,17.96,29.14,2042,ENP_Coal
28.56,17.32,28.91,2043,ENP_Coal
28.32,16.64,28.67,2044,ENP_Coal
28.06,15.92,28.42,2045,ENP_Coal
27.81,15.19,28.17,2046,ENP_Coal
27.56,14.48,27.92,2047,ENP_Coal
27.32,13.87,27.68,2048,ENP_Coal
27.08,13.3,27.44,2049,ENP_Coal
26.85,12.77,27.21,2050,ENP_Coal
26.62,12.31,26.97,2051,ENP_Coal
26.39,11.95,26.72,2052,ENP_Coal
26.17,11.61,26.47,2053,ENP_Coal
25.95,11.28,26.23,2054,ENP_Coal
25.73,10.93,26.01,2055,ENP_Coal
25.54,10.6,25.81,2056,ENP_Coal
25.36,10.15,25.62,2057,ENP_Coal
25.2,9.741,25.46,2058,ENP_Coal
25.05,9.291,25.32,2059,ENP_Coal
24.91,8.885,25.19,2060,ENP_Coal
24.78,8.499,25.06,2061,ENP_Coal
24.65,8.129,24.94,2062,ENP_Coal
24.53,7.79,24.82,2063,ENP_Coal
24.37,7.463,24.7,2064,ENP_Coal
24.16,7.161,24.59,2065,ENP_Coal
23.9,6.914,24.49,2066,ENP_Coal
23.62,6.689,24.4,2067,ENP_Coal
23.31,6.474,24.32,2068,ENP_Coal
22.98,6.274,24.25,2069,ENP_Coal
22.64,6.091,24.12,2070,ENP_Coal
22.27,5.93,23.86,2071,ENP_Coal
21.88,5.787,23.53,2072,ENP_Coal
21.43,5.66,23.17,2073,ENP_Coal
21.04,5.559,22.83,2074,ENP_Coal
20.68,5.447,22.51,2075,ENP_Coal
20.34,5.361,22.17,2076,ENP_Coal
20.03,5.256,21.86,2077,ENP_Coal
19.76,5.172,21.58,2078,ENP_Coal
19.51,5.068,21.32,2079,ENP_Coal
19.27,4.979,21.08,2080,ENP_Coal
19.04,4.873,20.84,2081,ENP_Coal
18.83,4.772,20.62,2082,ENP_Coal
18.65,4.671,20.42,2083,ENP_Coal
18.49,4.571,20.25,2084,ENP_Coal
18.36,4.472,20.1,2085,ENP_Coal
18.24,4.377,19.98,2086,ENP_Coal
18.13,4.285,19.9,2087,ENP_Coal
18.04,4.199,19.86,2088,ENP_Coal
