Baseline,SDG Push,JET SDG,Year,indicator
0.00123,0.00123,0.00123,2019,CarbonEmissions
0.00141,0.00141,0.00141,2020,CarbonEmissions
0.00156,0.00156,0.00156,2021,CarbonEmissions
0.00169,0.00169,0.00169,2022,CarbonEmissions
0.00182,0.00182,0.00182,2023,CarbonEmissions
0.00195,0.00195,0.00195,2024,CarbonEmissions
0.00206,0.00206,0.00213,2025,CarbonEmissions
0.0022,0.0022,0.00233,2026,CarbonEmissions
0.00236,0.00236,0.00251,2027,CarbonEmissions
0.0025,0.0025,0.00264,2028,CarbonEmissions
0.00267,0.00267,0.00277,2029,CarbonEmissions
0.00285,0.00286,0.00289,2030,CarbonEmissions
0.00304,0.00306,0.00298,2031,CarbonEmissions
0.00322,0.00325,0.00309,2032,CarbonEmissions
0.00341,0.00346,0.00323,2033,CarbonEmissions
0.0036,0.00366,0.0034,2034,CarbonEmissions
0.0038,0.00388,0.00358,2035,CarbonEmissions
0.00401,0.00411,0.00377,2036,CarbonEmissions
0.00423,0.00436,0.00404,2037,CarbonEmissions
0.00447,0.00461,0.00429,2038,CarbonEmissions
0.00472,0.00488,0.00451,2039,CarbonEmissions
0.00498,0.00515,0.00468,2040,CarbonEmissions
0.00525,0.00544,0.00483,2041,CarbonEmissions
0.00552,0.00573,0.00497,2042,CarbonEmissions
0.0058,0.00603,0.00509,2043,CarbonEmissions
0.00606,0.00629,0.0052,2044,CarbonEmissions
0.00631,0.00657,0.00529,2045,CarbonEmissions
0.00656,0.00684,0.00534,2046,CarbonEmissions
0.0068,0.0071,0.00528,2047,CarbonEmissions
0.00706,0.00736,0.00525,2048,CarbonEmissions
0.00733,0.00764,0.00523,2049,CarbonEmissions
0.00759,0.00795,0.0052,2050,CarbonEmissions
0.00782,0.00822,0.00524,2051,CarbonEmissions
0.00805,0.00847,0.00533,2052,CarbonEmissions
0.00826,0.00869,0.00542,2053,CarbonEmissions
0.00844,0.00889,0.00546,2054,CarbonEmissions
0.00863,0.00907,0.00546,2055,CarbonEmissions
0.00883,0.00923,0.00541,2056,CarbonEmissions
0.00903,0.00943,0.00531,2057,CarbonEmissions
0.00924,0.00969,0.00519,2058,CarbonEmissions
0.00945,0.00997,0.00504,2059,CarbonEmissions
0.00968,0.01024,0.0049,2060,CarbonEmissions
0.00993,0.01054,0.00474,2061,CarbonEmissions
0.0102,0.01089,0.00459,2062,CarbonEmissions
0.0105,0.01127,0.00445,2063,CarbonEmissions
0.01081,0.0117,0.00431,2064,CarbonEmissions
0.01116,0.01215,0.00419,2065,CarbonEmissions
0.01152,0.01265,0.00409,2066,CarbonEmissions
0.0119,0.01317,0.004,2067,CarbonEmissions
0.01229,0.01372,0.00391,2068,CarbonEmissions
0.01268,0.01426,0.00381,2069,CarbonEmissions
0.01305,0.01481,0.0037,2070,CarbonEmissions
0.01343,0.01535,0.0036,2071,CarbonEmissions
0.01379,0.01585,0.00348,2072,CarbonEmissions
0.01411,0.01634,0.00336,2073,CarbonEmissions
0.0144,0.01683,0.00327,2074,CarbonEmissions
0.01468,0.01733,0.00317,2075,CarbonEmissions
0.01495,0.01779,0.00307,2076,CarbonEmissions
0.01519,0.01823,0.00298,2077,CarbonEmissions
0.01539,0.01862,0.0029,2078,CarbonEmissions
0.01556,0.01895,0.00285,2079,CarbonEmissions
0.0157,0.01925,0.00281,2080,CarbonEmissions
0.01582,0.01952,0.00279,2081,CarbonEmissions
0.01589,0.01975,0.00277,2082,CarbonEmissions
0.01593,0.01995,0.00276,2083,CarbonEmissions
0.01595,0.02012,0.00276,2084,CarbonEmissions
0.01597,0.02026,0.00275,2085,CarbonEmissions
0.01596,0.02037,0.00275,2086,CarbonEmissions
0.01594,0.02046,0.00274,2087,CarbonEmissions
0.01591,0.02051,0.00274,2088,CarbonEmissions
0.01587,0.02055,0.00273,2089,CarbonEmissions
0.01582,0.02054,0.00272,2090,CarbonEmissions
0.01575,0.02045,0.0027,2091,CarbonEmissions
0.01564,0.02029,0.00268,2092,CarbonEmissions
0.01553,0.02001,0.00265,2093,CarbonEmissions
0.01539,0.01965,0.00262,2094,CarbonEmissions
0.01522,0.01919,0.00258,2095,CarbonEmissions
0.01502,0.01852,0.00254,2096,CarbonEmissions
0.01479,0.01783,0.0025,2097,CarbonEmissions
0.01455,0.01714,0.00248,2098,CarbonEmissions
0.01428,0.01646,0.00239,2099,CarbonEmissions
0.01396,0.01575,0.00233,2100,CarbonEmissions
99.38,99.38,99.38,2019,ChildMort5Yrs
96.15,96.15,96.15,2020,ChildMort5Yrs
92.9,92.9,92.9,2021,ChildMort5Yrs
89.41,89.41,89.41,2022,ChildMort5Yrs
86.16,86.16,86.16,2023,ChildMort5Yrs
83.52,83.52,83.52,2024,ChildMort5Yrs
80.5,80.24,80.24,2025,ChildMort5Yrs
77.69,77.11,77.11,2026,ChildMort5Yrs
75.02,73.9,73.9,2027,ChildMort5Yrs
72.22,70.59,70.59,2028,ChildMort5Yrs
69.49,67.4,67.39,2029,ChildMort5Yrs
67.03,64.5,64.47,2030,ChildMort5Yrs
64.73,61.79,61.73,2031,ChildMort5Yrs
62.55,59.22,59.12,2032,ChildMort5Yrs
60.46,56.73,56.61,2033,ChildMort5Yrs
58.4,54.32,54.18,2034,ChildMort5Yrs
56.37,51.96,51.81,2035,ChildMort5Yrs
54.37,49.67,49.52,2036,ChildMort5Yrs
52.37,47.46,47.29,2037,ChildMort5Yrs
50.4,45.39,45.2,2038,ChildMort5Yrs
48.47,43.41,43.2,2039,ChildMort5Yrs
46.61,41.51,41.27,2040,ChildMort5Yrs
44.8,39.71,39.45,2041,ChildMort5Yrs
43.08,38.01,37.74,2042,ChildMort5Yrs
41.44,36.4,36.13,2043,ChildMort5Yrs
39.88,34.86,34.59,2044,ChildMort5Yrs
38.38,33.42,33.15,2045,ChildMort5Yrs
36.94,32.04,31.76,2046,ChildMort5Yrs
35.56,30.7,30.42,2047,ChildMort5Yrs
34.22,29.41,29.12,2048,ChildMort5Yrs
32.93,28.15,27.86,2049,ChildMort5Yrs
31.68,26.93,26.63,2050,ChildMort5Yrs
30.48,25.74,25.44,2051,ChildMort5Yrs
29.32,24.61,24.3,2052,ChildMort5Yrs
28.2,23.5,23.18,2053,ChildMort5Yrs
27.1,22.4,22.08,2054,ChildMort5Yrs
26.06,21.32,21,2055,ChildMort5Yrs
25.04,20.27,19.9,2056,ChildMort5Yrs
24.06,19.19,18.86,2057,ChildMort5Yrs
23.09,18.18,17.85,2058,ChildMort5Yrs
22.14,17.2,16.85,2059,ChildMort5Yrs
21.21,16.23,15.88,2060,ChildMort5Yrs
20.28,15.27,14.91,2061,ChildMort5Yrs
19.39,14.32,13.96,2062,ChildMort5Yrs
18.5,13.42,13.08,2063,ChildMort5Yrs
17.64,12.59,12.22,2064,ChildMort5Yrs
16.79,11.73,11.36,2065,ChildMort5Yrs
15.96,10.87,10.48,2066,ChildMort5Yrs
15.14,10,9.60104,2067,ChildMort5Yrs
14.34,9.13284,8.72102,2068,ChildMort5Yrs
13.55,8.26874,7.87843,2069,ChildMort5Yrs
12.79,7.50931,7.17846,2070,ChildMort5Yrs
12.05,6.87343,6.60579,2071,ChildMort5Yrs
11.33,6.35389,6.12233,2072,ChildMort5Yrs
10.63,5.94087,5.83335,2073,ChildMort5Yrs
9.96867,5.69084,5.59044,2074,ChildMort5Yrs
9.29871,5.45948,5.36516,2075,ChildMort5Yrs
8.62604,5.24393,5.15535,2076,ChildMort5Yrs
7.95216,5.04279,4.95891,2077,ChildMort5Yrs
7.27943,4.8543,4.77416,2078,ChildMort5Yrs
6.69752,4.67592,4.59658,2079,ChildMort5Yrs
6.22025,4.50534,4.43352,2080,ChildMort5Yrs
5.82043,4.34961,4.28202,2081,ChildMort5Yrs
5.53068,4.20212,4.13635,2082,ChildMort5Yrs
5.34039,4.06069,3.99868,2083,ChildMort5Yrs
5.16279,3.92724,3.86804,2084,ChildMort5Yrs
4.99588,3.80038,3.74319,2085,ChildMort5Yrs
4.83725,3.67912,3.62536,2086,ChildMort5Yrs
4.68739,3.565,3.51404,2087,ChildMort5Yrs
4.54576,3.45681,3.40779,2088,ChildMort5Yrs
4.41056,3.35337,3.30731,2089,ChildMort5Yrs
4.28217,3.25573,3.21334,2090,ChildMort5Yrs
4.16203,3.16591,3.12812,2091,ChildMort5Yrs
4.04519,3.0839,3.05011,2092,ChildMort5Yrs
3.9351,3.00812,2.97649,2093,ChildMort5Yrs
3.82874,2.93731,2.91069,2094,ChildMort5Yrs
3.72652,2.87326,2.8481,2095,ChildMort5Yrs
3.62852,2.81182,2.78787,2096,ChildMort5Yrs
3.5344,2.75261,2.72933,2097,ChildMort5Yrs
3.44391,2.69498,2.67344,2098,ChildMort5Yrs
3.35905,2.64123,2.62048,2099,ChildMort5Yrs
3.27772,2.58938,2.57083,2100,ChildMort5Yrs
0,0,0,2019,ENP_Coal
0,0,0,2020,ENP_Coal
0,0,0,2021,ENP_Coal
0,0,0,2022,ENP_Coal
0,0,0,2023,ENP_Coal
0,0,0,2024,ENP_Coal
0,0,0,2025,ENP_Coal
