Baseline,SDG Push,JET SDG,Year,indicator
0.00374,0.00374,0.00374,2019,CarbonEmissions
0.00418,0.00418,0.00418,2020,CarbonEmissions
0.0042,0.0042,0.0042,2021,CarbonEmissions
0.00413,0.00413,0.00413,2022,CarbonEmissions
0.0044,0.0044,0.0044,2023,CarbonEmissions
0.00446,0.00446,0.00446,2024,CarbonEmissions
0.00461,0.00461,0.00478,2025,CarbonEmissions
0.00491,0.0049,0.00519,2026,CarbonEmissions
0.0052,0.00519,0.00554,2027,CarbonEmissions
0.00532,0.00534,0.00567,2028,CarbonEmissions
0.0055,0.00554,0.0058,2029,CarbonEmissions
0.00567,0.00575,0.00589,2030,CarbonEmissions
0.00584,0.00594,0.00594,2031,CarbonEmissions
0.006,0.00612,0.00601,2032,CarbonEmissions
0.00619,0.00634,0.00607,2033,CarbonEmissions
0.00637,0.00654,0.00613,2034,CarbonEmissions
0.00651,0.00671,0.00616,2035,CarbonEmissions
0.00665,0.0069,0.00616,2036,CarbonEmissions
0.00681,0.0071,0.00613,2037,CarbonEmissions
0.00696,0.00728,0.00603,2038,CarbonEmissions
0.00709,0.00746,0.00587,2039,CarbonEmissions
0.00724,0.00764,0.00561,2040,CarbonEmissions
0.00736,0.00783,0.00529,2041,CarbonEmissions
0.00748,0.00799,0.00494,2042,CarbonEmissions
0.00758,0.00815,0.00457,2043,CarbonEmissions
0.00766,0.00826,0.0042,2044,CarbonEmissions
0.00772,0.00837,0.00382,2045,CarbonEmissions
0.00777,0.00845,0.00349,2046,CarbonEmissions
0.00781,0.00853,0.00319,2047,CarbonEmissions
0.00785,0.0086,0.00291,2048,CarbonEmissions
0.00788,0.00867,0.00267,2049,CarbonEmissions
0.0079,0.00876,0.0025,2050,CarbonEmissions
0.00791,0.00883,0.00237,2051,CarbonEmissions
0.00792,0.00888,0.00226,2052,CarbonEmissions
0.00791,0.00891,0.00216,2053,CarbonEmissions
0.0079,0.00894,0.00208,2054,CarbonEmissions
0.00788,0.00896,0.00199,2055,CarbonEmissions
0.00786,0.00897,0.00187,2056,CarbonEmissions
