Baseline,SDG Push,JET SDG,Year,indicator
0.00291,0.00291,0.0029,2019,CarbonEmissions
0.00317,0.00317,0.0032,2020,CarbonEmissions
0.00333,0.00333,0.0033,2021,CarbonEmissions
0.00335,0.00335,0.0033,2022,CarbonEmissions
0.00345,0.00345,0.0034,2023,CarbonEmissions
0.00351,0.00351,0.0035,2024,CarbonEmissions
0.00355,0.00355,0.0036,2025,CarbonEmissions
0.00366,0.00366,0.0038,2026,CarbonEmissions
0.00399,0.00399,0.0042,2027,CarbonEmissions
0.00416,0.00418,0.0043,2028,CarbonEmissions
0.00438,0.00441,0.0043,2029,CarbonEmissions
0.0046,0.00464,0.0043,2030,CarbonEmissions
0.0048,0.00486,0.0043,2031,CarbonEmissions
0.00498,0.00507,0.0043,2032,CarbonEmissions
0.00515,0.00527,0.0044,2033,CarbonEmissions
0.00532,0.00546,0.0045,2034,CarbonEmissions
0.00549,0.00566,0.0045,2035,CarbonEmissions
0.00567,0.00587,0.0046,2036,CarbonEmissions
0.00586,0.00609,0.0047,2037,CarbonEmissions
0.00607,0.00631,0.0047,2038,CarbonEmissions
0.00628,0.00654,0.0047,2039,CarbonEmissions
0.00653,0.00679,0.0047,2040,CarbonEmissions
0.00678,0.00706,0.0046,2041,CarbonEmissions
0.00704,0.00733,0.0044,2042,CarbonEmissions
0.00731,0.00762,0.0043,2043,CarbonEmissions
0.00758,0.0079,0.0041,2044,CarbonEmissions
0.00785,0.00817,0.004,2045,CarbonEmissions
0.00813,0.00846,0.0038,2046,CarbonEmissions
0.00842,0.00875,0.0036,2047,CarbonEmissions
0.00872,0.00906,0.0035,2048,CarbonEmissions
0.00904,0.00939,0.0034,2049,CarbonEmissions
0.00938,0.00977,0.0033,2050,CarbonEmissions
0.00974,0.01014,0.0032,2051,CarbonEmissions
0.01009,0.0105,0.0032,2052,CarbonEmissions
0.01046,0.01088,0.0032,2053,CarbonEmissions
0.01083,0.01126,0.0032,2054,CarbonEmissions
0.01123,0.01165,0.0031,2055,CarbonEmissions
0.01164,0.01205,0.0031,2056,CarbonEmissions
0.01205,0.01245,0.003,2057,CarbonEmissions
0.01246,0.01286,0.003,2058,CarbonEmissions
0.01287,0.01326,0.0029,2059,CarbonEmissions
0.01328,0.01368,0.0028,2060,CarbonEmissions
0.01368,0.0141,0.0028,2061,CarbonEmissions
0.01408,0.01454,0.0027,2062,CarbonEmissions
0.01449,0.01497,0.0026,2063,CarbonEmissions
0.0149,0.01542,0.0025,2064,CarbonEmissions
0.01532,0.01588,0.0024,2065,CarbonEmissions
0.01574,0.01634,0.0024,2066,CarbonEmissions
0.01617,0.01681,0.0024,2067,CarbonEmissions
0.01659,0.01729,0.0023,2068,CarbonEmissions
0.01702,0.01775,0.0022,2069,CarbonEmissions
0.01743,0.0182,0.0022,2070,CarbonEmissions
0.01785,0.01867,0.0021,2071,CarbonEmissions
0.01827,0.01912,0.0021,2072,CarbonEmissions
0.01867,0.01959,0.002,2073,CarbonEmissions
0.01908,0.0201,0.002,2074,CarbonEmissions
0.0195,0.02065,0.002,2075,CarbonEmissions
0.01993,0.02119,0.0019,2076,CarbonEmissions
0.02038,0.02174,0.0019,2077,CarbonEmissions
0.02083,0.02227,0.0019,2078,CarbonEmissions
0.02128,0.02274,0.0019,2079,CarbonEmissions
0.02174,0.02322,0.0019,2080,CarbonEmissions
0.02222,0.0237,0.0019,2081,CarbonEmissions
0.02267,0.02414,0.0019,2082,CarbonEmissions
0.02311,0.02459,0.0019,2083,CarbonEmissions
0.02354,0.02506,0.0019,2084,CarbonEmissions
0.02398,0.02552,0.0019,2085,CarbonEmissions
0.02441,0.02597,0.0019,2086,CarbonEmissions
0.02485,0.02642,0.0019,2087,CarbonEmissions
0.0253,0.02688,0.0019,2088,CarbonEmissions
0.02576,0.02737,0.0019,2089,CarbonEmissions
0.02617,0.02784,0.0019,2090,CarbonEmissions
0.02657,0.02831,0.0019,2091,CarbonEmissions
0.02697,0.02879,0.002,2092,CarbonEmissions
0.02737,0.02923,0.002,2093,CarbonEmissions
0.02775,0.02967,0.002,2094,CarbonEmissions
0.0281,0.03004,0.0021,2095,CarbonEmissions
0.02842,0.03033,0.0022,2096,CarbonEmissions
0.02872,0.03057,0.0023,2097,CarbonEmissions
0.02903,0.03079,0.0024,2098,CarbonEmissions
0.02935,0.031,0.0025,2099,CarbonEmissions
0.02969,0.03124,0.0026,2100,CarbonEmissions
41.36,41.36,41.36,2019,ChildMort5Yrs
41.08,41.08,41.08,2020,ChildMort5Yrs
40.4,40.4,40.4,2021,ChildMort5Yrs
39.5,39.5,39.5,2022,ChildMort5Yrs
38.91,38.91,38.91,2023,ChildMort5Yrs
38.45,38.45,38.45,2024,ChildMort5Yrs
37.77,36.64,36.64,2025,ChildMort5Yrs
36.24,35.32,35.33,2026,ChildMort5Yrs
35.47,34.17,34.18,2027,ChildMort5Yrs
34.29,32.85,32.86,2028,ChildMort5Yrs
33.31,31.7,31.71,2029,ChildMort5Yrs
32.38,30.59,30.57,2030,ChildMort5Yrs
31.47,29.55,29.49,2031,ChildMort5Yrs
30.6,28.57,28.46,2032,ChildMort5Yrs
29.79,27.67,27.5,2033,ChildMort5Yrs
29.04,26.83,26.62,2034,ChildMort5Yrs
28.34,26.03,25.79,2035,ChildMort5Yrs
27.68,25.27,25,2036,ChildMort5Yrs
27.03,24.53,24.24,2037,ChildMort5Yrs
26.39,23.82,23.52,2038,ChildMort5Yrs
25.74,23.12,22.8,2039,ChildMort5Yrs
25.09,22.44,22.11,2040,ChildMort5Yrs
24.43,21.77,21.43,2041,ChildMort5Yrs
23.79,21.13,20.78,2042,ChildMort5Yrs
23.16,20.51,20.13,2043,ChildMort5Yrs
22.53,19.9,19.51,2044,ChildMort5Yrs
21.92,19.32,18.9,2045,ChildMort5Yrs
21.32,18.74,18.32,2046,ChildMort5Yrs
20.72,18.19,17.78,2047,ChildMort5Yrs
20.14,17.66,17.25,2048,ChildMort5Yrs
19.56,17.15,16.74,2049,ChildMort5Yrs
19.01,16.65,16.24,2050,ChildMort5Yrs
