Baseline,SDG Push,JET SDG,Year,indicator
0.03977,0.03977,0.03977,2019,CarbonEmissions
0.04339,0.04339,0.04339,2020,CarbonEmissions
0.04244,0.04244,0.04244,2021,CarbonEmissions
0.04163,0.04163,0.04163,2022,CarbonEmissions
0.04493,0.04493,0.04494,2023,CarbonEmissions
0.04758,0.04758,0.04758,2024,CarbonEmissions
0.04962,0.04962,0.05077,2025,CarbonEmissions
0.05193,0.05192,0.05392,2026,CarbonEmissions
0.05428,0.05425,0.05658,2027,CarbonEmissions
0.05573,0.05575,0.05786,2028,CarbonEmissions
0.05763,0.0577,0.05929,2029,CarbonEmissions
0.05952,0.05969,0.0605,2030,CarbonEmissions
0.06133,0.06162,0.06153,2031,CarbonEmissions
0.06294,0.06338,0.06269,2032,CarbonEmissions
0.06452,0.06513,0.06394,2033,CarbonEmissions
0.06605,0.06676,0.06522,2034,CarbonEmissions
0.06757,0.06842,0.06643,2035,CarbonEmissions
0.06907,0.07016,0.0672,2036,CarbonEmissions
0.07058,0.07193,0.06793,2037,CarbonEmissions
0.0721,0.07358,0.06823,2038,CarbonEmissions
0.07351,0.07521,0.068,2039,CarbonEmissions
0.07496,0.07688,0.06698,2040,CarbonEmissions
0.07639,0.07864,0.06554,2041,CarbonEmissions
0.07776,0.08029,0.06372,2042,CarbonEmissions
0.0791,0.08193,0.06168,2043,CarbonEmissions
0.08023,0.08333,0.05952,2044,CarbonEmissions
0.08128,0.08463,0.05731,2045,CarbonEmissions
0.08221,0.08582,0.05528,2046,CarbonEmissions
0.08289,0.08692,0.05328,2047,CarbonEmissions
0.08326,0.08752,0.0515,2048,CarbonEmissions
0.08353,0.08818,0.05,2049,CarbonEmissions
0.08376,0.08896,0.04894,2050,CarbonEmissions
0.08373,0.08947,0.04807,2051,CarbonEmissions
0.08354,0.08984,0.04734,2052,CarbonEmissions
0.08318,0.09007,0.04657,2053,CarbonEmissions
0.08265,0.09016,0.04575,2054,CarbonEmissions
0.08203,0.09012,0.04471,2055,CarbonEmissions
0.08127,0.09003,0.04345,2056,CarbonEmissions
0.08054,0.08986,0.0422,2057,CarbonEmissions
0.07967,0.08964,0.04083,2058,CarbonEmissions
0.07875,0.08925,0.03953,2059,CarbonEmissions
0.07768,0.08897,0.03804,2060,CarbonEmissions
0.0765,0.08851,0.03662,2061,CarbonEmissions
0.0752,0.08804,0.03522,2062,CarbonEmissions
0.07384,0.08744,0.03383,2063,CarbonEmissions
0.07232,0.0869,0.03251,2064,CarbonEmissions
0.07076,0.08632,0.03161,2065,CarbonEmissions
