Baseline,SDG Push,JET SDG,Year,indicator
0.00185,0.00185,0.00185,2019,CarbonEmissions
0.00195,0.00195,0.00195,2020,CarbonEmissions
0.00198,0.00198,0.00198,2021,CarbonEmissions
0.00206,0.00206,0.00206,2022,CarbonEmissions
0.00219,0.00219,0.00219,2023,CarbonEmissions
0.00224,0.00224,0.00224,2024,CarbonEmissions
0.00229,0.00229,0.00234,2025,CarbonEmissions
0.00236,0.00236,0.00245,2026,CarbonEmissions
0.00244,0.00244,0.0025,2027,CarbonEmissions
0.00251,0.00251,0.00249,2028,CarbonEmissions
0.0026,0.0026,0.00247,2029,CarbonEmissions
0.0027,0.0027,0.00242,2030,CarbonEmissions
0.00279,0.0028,0.00237,2031,CarbonEmissions
0.00286,0.00289,0.00232,2032,CarbonEmissions
0.00292,0.00297,0.00229,2033,CarbonEmissions
0.00298,0.00303,0.00227,2034,CarbonEmissions
0.00303,0.0031,0.00225,2035,CarbonEmissions
0.00308,0.00316,0.00223,2036,CarbonEmissions
0.00312,0.00323,0.00218,2037,CarbonEmissions
0.00317,0.00329,0.0021,2038,CarbonEmissions
0.00322,0.00335,0.002,2039,CarbonEmissions
0.00327,0.00341,0.00187,2040,CarbonEmissions
0.00333,0.00349,0.00173,2041,CarbonEmissions
0.00338,0.00356,0.00158,2042,CarbonEmissions
0.00344,0.00364,0.00143,2043,CarbonEmissions
0.00348,0.00371,0.00128,2044,CarbonEmissions
0.00352,0.00377,0.00114,2045,CarbonEmissions
0.00356,0.00383,0.00102,2046,CarbonEmissions
0.00359,0.0039,0.00094,2047,CarbonEmissions
0.00363,0.00397,0.00088,2048,CarbonEmissions
0.00368,0.00405,0.00084,2049,CarbonEmissions
0.00372,0.00414,0.00081,2050,CarbonEmissions
0.00377,0.00423,0.00079,2051,CarbonEmissions
0.00381,0.0043,0.00079,2052,CarbonEmissions
0.00384,0.00437,0.00079,2053,CarbonEmissions
0.00388,0.00444,0.0008,2054,CarbonEmissions
0.00391,0.0045,0.0008,2055,CarbonEmissions
0.00394,0.00456,0.00079,2056,CarbonEmissions
0.00397,0.00463,0.00076,2057,CarbonEmissions
0.00399,0.00471,0.00072,2058,CarbonEmissions
0.00402,0.00479,0.00067,2059,CarbonEmissions
0.00405,0.00488,0.00062,2060,CarbonEmissions
0.00408,0.00498,0.00057,2061,CarbonEmissions
0.00411,0.00509,0.00052,2062,CarbonEmissions
0.00414,0.00521,0.00046,2063,CarbonEmissions
0.00418,0.00535,0.00041,2064,CarbonEmissions
0.00422,0.00548,0.00035,2065,CarbonEmissions
0.00426,0.00562,0.0003,2066,CarbonEmissions
0.0043,0.00576,0.00026,2067,CarbonEmissions
0.00434,0.00589,0.00022,2068,CarbonEmissions
0.00437,0.00602,0.00018,2069,CarbonEmissions
0.0044,0.00612,0.00015,2070,CarbonEmissions
0.00442,0.00622,0.00012,2071,CarbonEmissions
0.00444,0.00631,0.00009,2072,CarbonEmissions
0.00446,0.00641,0.00007,2073,CarbonEmissions
0.00449,0.00654,0.00005,2074,CarbonEmissions
0.00452,0.00668,0.00003,2075,CarbonEmissions
0.00455,0.00684,0.00001,2076,CarbonEmissions
0.0046,0.007,-0.00001,2077,CarbonEmissions
0.00464,0.00715,-0.00004,2078,CarbonEmissions
0.00468,0.00729,-0.00006,2079,CarbonEmissions
0.00473,0.00743,-0.00009,2080,CarbonEmissions
0.00478,0.00756,-0.00012,2081,CarbonEmissions
0.00482,0.00768,-0.00015,2082,CarbonEmissions
0.00487,0.00779,-0.00018,2083,CarbonEmissions
0.00491,0.00791,-0.00021,2084,CarbonEmissions
0.00496,0.00802,-0.00024,2085,CarbonEmissions
0.005,0.00812,-0.00027,2086,CarbonEmissions
0.00506,0.00822,-0.0003,2087,CarbonEmissions
0.00512,0.00833,-0.00033,2088,CarbonEmissions
0.00519,0.00844,-0.00036,2089,CarbonEmissions
0.00526,0.00855,-0.00039,2090,CarbonEmissions
0.00533,0.00866,-0.00041,2091,CarbonEmissions
0.00539,0.00877,-0.00043,2092,CarbonEmissions
0.00545,0.00887,-0.00045,2093,CarbonEmissions
0.00551,0.00897,-0.00046,2094,CarbonEmissions
0.00556,0.00905,-0.00048,2095,CarbonEmissions
0.00561,0.00913,-0.00049,2096,CarbonEmissions
