Baseline,SDG Push,JET SDG,Year,indicator,Country/Region
0.233,0.101,0.1,2069,PovRateSexDif_25_34,UNSG Central & Southern Asia
0.22,0.099,0.098,2070,PovRateSexDif_25_34,UNSG Central & Southern Asia
0.208,0.097,0.095,2071,PovRateSexDif_25_34,UNSG Central & Southern Asia
0.197,0.095,0.093,2072,PovRateSexDif_25_34,UNSG Central & Southern Asia
0.187,0.092,0.091,2073,PovRateSexDif_25_34,UNSG Central & Southern Asia
0.177,0.09,0.088,2074,PovRateSexDif_25_34,UNSG Central & Southern Asia
0.164,0.088,0.086,2075,PovRateSexDif_25_34,UNSG Central & Southern Asia
0.143,0.085,0.083,2076,PovRateSexDif_25_34,UNSG Central & Southern Asia
0.136,0.083,0.081,2077,PovRateSexDif_25_34,UNSG Central & Southern Asia
0.132,0.08,0.078,2078,PovRateSexDif_25_34,UNSG Central & Southern Asia
0.129,0.077,0.075,2079,PovRateSexDif_25_34,UNSG Central & Southern Asia
0.126,0.075,0.073,2080,PovRateSexDif_25_34,UNSG Central & Southern Asia
0.123,0.072,0.07,2081,PovRateSexDif_25_34,UNSG Central & Southern Asia
0.12,0.07,0.052,2082,PovRateSexDif_25_34,UNSG Central & Southern Asia
0.117,0.051,0.049,2083,PovRateSexDif_25_34,UNSG Central & Southern Asia
0.115,0.049,0.047,2084,PovRateSexDif_25_34,UNSG Central & Southern Asia
0.112,0.047,0.046,2085,PovRateSexDif_25_34,UNSG Central & Southern Asia
0.109,0.045,0.044,2086,PovRateSexDif_25_34,UNSG Central & Southern Asia
0.107,0.044,0.042,2087,PovRateSexDif_25_34,UNSG Central & Southern Asia
0.105,0.042,0.041,2088,PovRateSexDif_25_34,UNSG Central & Southern Asia
0.102,0.041,0.038,2089,PovRateSexDif_25_34,UNSG Central & Southern Asia
0.1,0.039,0.033,2090,PovRateSexDif_25_34,UNSG Central & Southern Asia
0.097,0.038,0.029,2091,PovRateSexDif_25_34,UNSG Central & Southern Asia
0.094,0.033,0.026,2092,PovRateSexDif_25_34,UNSG Central & Southern Asia
0.092,0.029,0.023,2093,PovRateSexDif_25_34,UNSG Central & Southern Asia
0.088,0.025,0.02,2094,PovRateSexDif_25_34,UNSG Central & Southern Asia
0.085,0.022,0.017,2095,PovRateSexDif_25_34,UNSG Central & Southern Asia
0.074,0.019,0.015,2096,PovRateSexDif_25_34,UNSG Central & Southern Asia
0.071,0.015,0.012,2097,PovRateSexDif_25_34,UNSG Central & Southern Asia
