Baseline,SDG Push,JET SDG,Year,indicator,Country/Region
25.4,11.85,11.97,2064,Pov215_Number,AFG
25.1,11.38,11.53,2065,Pov215_Number,AFG
24.85,10.96,11.12,2066,Pov215_Number,AFG
24.66,10.6,10.75,2067,Pov215_Number,AFG
24.54,10.28,10.43,2068,Pov215_Number,AFG
24.47,10.0,10.16,2069,Pov215_Number,AFG
24.43,9.73922,9.93085,2070,Pov215_Number,AFG
24.41,9.47972,9.7041,2071,Pov215_Number,AFG
24.37,9.21458,9.45932,2072,Pov215_Number,AFG
24.3,8.93693,9.17451,2073,Pov215_Number,AFG
24.21,8.63987,8.80352,2074,Pov215_Number,AFG
24.09,8.34791,8.43667,2075,Pov215_Number,AFG
23.93,8.02299,8.0154,2076,Pov215_Number,AFG
23.73,7.67606,7.54667,2077,Pov215_Number,AFG
23.43,7.30634,7.02368,2078,Pov215_Number,AFG
23.07,6.90089,6.46797,2079,Pov215_Number,AFG
22.62,6.46458,5.91412,2080,Pov215_Number,AFG
22.12,6.0325,5.39976,2081,Pov215_Number,AFG
21.54,5.62048,1.74995,2082,Pov215_Number,AFG
20.89,1.9069,1.53893,2083,Pov215_Number,AFG
20.19,1.71378,1.36207,2084,Pov215_Number,AFG
19.44,1.53411,1.20449,2085,Pov215_Number,AFG
18.69,1.36613,1.06092,2086,Pov215_Number,AFG
17.96,1.20404,0.93203,2087,Pov215_Number,AFG
17.26,1.05432,0.81661,2088,Pov215_Number,AFG
16.59,0.92408,0.71516,2089,Pov215_Number,AFG
15.91,0.81168,0.62831,2090,Pov215_Number,AFG
15.2,0.7119,0.55293,2091,Pov215_Number,AFG
14.47,0.62129,0.488,2092,Pov215_Number,AFG
13.78,0.54006,0.4294,2093,Pov215_Number,AFG
13.13,0.46763,0.37594,2094,Pov215_Number,AFG
12.53,0.40288,0.31968,2095,Pov215_Number,AFG
8.82361,0.33719,0.26773,2096,Pov215_Number,AFG
8.46734,0.27871,0.22559,2097,Pov215_Number,AFG
7.95078,0.23223,0.19092,2098,Pov215_Number,AFG
7.55905,0.1964,0.16301,2099,Pov215_Number,AFG
7.20453,0.1657,0.13859,2100,Pov215_Number,AFG
10.44,10.44,10.44,2019,Pov215_Number,AGO
11.72,11.72,11.72,2020,Pov215_Number,AGO
12.36,12.36,12.36,2021,Pov215_Number,AGO
12.9,12.9,12.9,2022,Pov215_Number,AGO
13.1,13.1,13.1,2023,Pov215_Number,AGO
13.19,13.19,13.19,2024,Pov215_Number,AGO
12.89,12.75,12.75,2025,Pov215_Number,AGO
12.53,12.27,12.28,2026,Pov215_Number,AGO
12.04,11.71,11.73,2027,Pov215_Number,AGO
11.6,11.18,11.22,2028,Pov215_Number,AGO
11.35,10.84,10.83,2029,Pov215_Number,AGO
11.31,10.69,10.65,2030,Pov215_Number,AGO
11.43,10.67,10.43,2031,Pov215_Number,AGO
11.6,10.65,10.26,2032,Pov215_Number,AGO
11.76,10.62,10.09,2033,Pov215_Number,AGO
11.86,10.5,9.90544,2034,Pov215_Number,AGO
11.86,10.29,9.69008,2035,Pov215_Number,AGO
11.8,10.02,9.48044,2036,Pov215_Number,AGO
11.76,9.76737,9.28544,2037,Pov215_Number,AGO
11.79,9.69314,9.23349,2038,Pov215_Number,AGO
11.87,9.68115,9.23663,2039,Pov215_Number,AGO
12.06,9.74154,9.28595,2040,Pov215_Number,AGO
12.3,9.82319,9.36501,2041,Pov215_Number,AGO
12.59,9.94101,9.44726,2042,Pov215_Number,AGO
12.87,10.01,9.43235,2043,Pov215_Number,AGO
13.04,10.05,9.26684,2044,Pov215_Number,AGO
13.08,9.93466,8.98835,2045,Pov215_Number,AGO
13.03,9.70342,8.66423,2046,Pov215_Number,AGO
12.85,9.40199,8.36689,2047,Pov215_Number,AGO
12.7,9.09969,8.15188,2048,Pov215_Number,AGO
12.67,8.88001,8.0484,2049,Pov215_Number,AGO
12.74,8.76335,8.04245,2050,Pov215_Number,AGO
12.92,8.72838,8.09807,2051,Pov215_Number,AGO
13.16,8.73226,8.15934,2052,Pov215_Number,AGO
13.39,8.72748,8.16268,2053,Pov215_Number,AGO
13.54,8.67531,8.08205,2054,Pov215_Number,AGO
13.59,8.5552,7.91889,2055,Pov215_Number,AGO
13.55,8.36799,7.68503,2056,Pov215_Number,AGO
13.45,8.13074,7.40714,2057,Pov215_Number,AGO
13.29,7.85855,7.09484,2058,Pov215_Number,AGO
13.1,7.56735,6.74839,2059,Pov215_Number,AGO
12.87,7.26055,6.36634,2060,Pov215_Number,AGO
12.61,6.93437,5.91722,2061,Pov215_Number,AGO
12.24,6.53882,5.4329,2062,Pov215_Number,AGO
11.76,6.05358,4.94422,2063,Pov215_Number,AGO
11.21,5.54849,4.46759,2064,Pov215_Number,AGO
10.6,5.04848,4.03064,2065,Pov215_Number,AGO
9.99434,4.57196,3.62688,2066,Pov215_Number,AGO
9.40391,4.12239,3.25534,2067,Pov215_Number,AGO
8.82893,3.7052,2.91548,2068,Pov215_Number,AGO
8.27528,3.32492,2.60692,2069,Pov215_Number,AGO
7.75182,2.99301,2.33168,2070,Pov215_Number,AGO
7.29571,2.70418,2.07924,2071,Pov215_Number,AGO
6.90927,2.4392,1.86775,2072,Pov215_Number,AGO
6.58867,2.19742,1.6831,2073,Pov215_Number,AGO
6.31442,1.98907,1.51942,2074,Pov215_Number,AGO
6.06328,1.80597,1.37937,2075,Pov215_Number,AGO
5.82177,1.63912,1.25415,2076,Pov215_Number,AGO
5.58121,1.49175,1.13636,2077,Pov215_Number,AGO
5.33901,1.35272,1.02645,2078,Pov215_Number,AGO
5.08915,1.21726,0.9247,2079,Pov215_Number,AGO
4.83775,1.08827,0.83109,2080,Pov215_Number,AGO
4.5953,0.96803,0.74558,2081,Pov215_Number,AGO
4.3394,0.85906,0.66886,2082,Pov215_Number,AGO
4.09072,0.76357,0.60155,2083,Pov215_Number,AGO
3.85988,0.68244,0.54441,2084,Pov215_Number,AGO
3.65383,0.61469,0.49932,2085,Pov215_Number,AGO
3.47079,0.56069,0.45964,2086,Pov215_Number,AGO
3.30116,0.51431,0.42529,2087,Pov215_Number,AGO
3.14293,0.47236,0.39407,2088,Pov215_Number,AGO
2.98955,0.42797,0.36482,2089,Pov215_Number,AGO
2.82889,0.38626,0.33677,2090,Pov215_Number,AGO
2.65764,0.34753,0.30963,2091,Pov215_Number,AGO
2.48974,0.31034,0.28103,2092,Pov215_Number,AGO
2.32192,0.27584,0.25181,2093,Pov215_Number,AGO
2.15708,0.24366,0.22543,2094,Pov215_Number,AGO
1.99976,0.21584,0.2016,2095,Pov215_Number,AGO
1.85595,0.19222,0.18114,2096,Pov215_Number,AGO
1.73019,0.17295,0.16389,2097,Pov215_Number,AGO
1.62322,0.15724,0.14942,2098,Pov215_Number,AGO
1.53321,0.14432,0.13713,2099,Pov215_Number,AGO
1.45685,0.13322,0.12655,2100,Pov215_Number,AGO
0.00171,0.00171,0.00171,2019,Pov215_Number,ALB
0.00498,0.00498,0.00498,2020,Pov215_Number,ALB
0.00351,0.00351,0.00351,2021,Pov215_Number,ALB
0.00251,0.00251,0.00251,2022,Pov215_Number,ALB
0.00227,0.00227,0.00227,2023,Pov215_Number,ALB
0.00217,0.00217,0.00217,2024,Pov215_Number,ALB
0.00218,0.00194,0.00193,2025,Pov215_Number,ALB
0.00217,0.00176,0.00175,2026,Pov215_Number,ALB
0.00207,0.00155,0.00154,2027,Pov215_Number,ALB
0.00194,0.00134,0.00132,2028,Pov215_Number,ALB
0.00179,0.00114,0.00112,2029,Pov215_Number,ALB
0.00164,0.00096,0.00094,2030,Pov215_Number,ALB
0.00151,0.00081,0.0008,2031,Pov215_Number,ALB
0.00143,0.00068,0.00066,2032,Pov215_Number,ALB
0.00135,0.00057,0.00055,2033,Pov215_Number,ALB
0.00127,0.00047,0.00045,2034,Pov215_Number,ALB
0.00119,0.00038,0.00036,2035,Pov215_Number,ALB
0.00109,0.0003,0.00028,2036,Pov215_Number,ALB
0.00099,0.00023,0.00021,2037,Pov215_Number,ALB
0.00089,0.00019,0.00017,2038,Pov215_Number,ALB
0.00079,0.00016,0.00014,2039,Pov215_Number,ALB
0.00069,0.00013,0.00012,2040,Pov215_Number,ALB
0.0006,0.00011,0.00009,2041,Pov215_Number,ALB
0.00051,0.00009,0.00007,2042,Pov215_Number,ALB
0.00043,0.00006,0.00005,2043,Pov215_Number,ALB
0.00035,0.00005,0.00004,2044,Pov215_Number,ALB
0.00029,0.00004,0.00003,2045,Pov215_Number,ALB
0.00023,0.00003,0.00002,2046,Pov215_Number,ALB
0.00019,0.00002,0.00002,2047,Pov215_Number,ALB
0.00015,0.00001,0.00001,2048,Pov215_Number,ALB
0.00012,0.00001,0.00001,2049,Pov215_Number,ALB
0.0001,0.00001,0.00001,2050,Pov215_Number,ALB
0.00008,0.00001,0,2051,Pov215_Number,ALB
0.00007,0,0,2052,Pov215_Number,ALB
0.00006,0,0,2053,Pov215_Number,ALB
0.00005,0,0,2054,Pov215_Number,ALB
0.00004,0,0,2055,Pov215_Number,ALB
0.00004,0,0,2056,Pov215_Number,ALB
0.00003,0,0,2057,Pov215_Number,ALB
0.00003,0,0,2058,Pov215_Number,ALB
0.00002,0,0,2059,Pov215_Number,ALB
0.00002,0,0,2060,Pov215_Number,ALB
0.00002,0,0,2061,Pov215_Number,ALB
0.00002,0,0,2062,Pov215_Number,ALB
0.00001,0,0,2063,Pov215_Number,ALB
0.00001,0,0,2064,Pov215_Number,ALB
0.00001,0,0,2065,Pov215_Number,ALB
0.00001,0,0,2066,Pov215_Number,ALB
0.00001,0,0,2067,Pov215_Number,ALB
0.00001,0,0,2068,Pov215_Number,ALB
0.00001,0,0,2069,Pov215_Number,ALB
0,0,0,2070,Pov215_Number,ALB
0,0,0,2071,Pov215_Number,ALB
0,0,0,2072,Pov215_Number,ALB
0,0,0,2073,Pov215_Number,ALB
0,0,0,2074,Pov215_Number,ALB
0,0,0,2075,Pov215_Number,ALB
0,0,0,2076,Pov215_Number,ALB
0,0,0,2077,Pov215_Number,ALB
0,0,0,2078,Pov215_Number,ALB
0,0,0,2079,Pov215_Number,ALB
0,0,0,2080,Pov215_Number,ALB
0,0,0,2081,Pov215_Number,ALB
0,0,0,2082,Pov215_Number,ALB
0,0,0,2083,Pov215_Number,ALB
0,0,0,2084,Pov215_Number,ALB
0,0,0,2085,Pov215_Number,ALB
0,0,0,2086,Pov215_Number,ALB
0,0,0,2087,Pov215_Number,ALB
0,0,0,2088,Pov215_Number,ALB
0,0,0,2089,Pov215_Number,ALB
0,0,0,2090,Pov215_Number,ALB
0,0,0,2091,Pov215_Number,ALB
0,0,0,2092,Pov215_Number,ALB
0,0,0,2093,Pov215_Number,ALB
0,0,0,2094,Pov215_Number,ALB
0,0,0,2095,Pov215_Number,ALB
0,0,0,2096,Pov215_Number,ALB
0,0,0,2097,Pov215_Number,ALB
0,0,0,2098,Pov215_Number,ALB
0,0,0,2099,Pov215_Number,ALB
0,0,0,2100,Pov215_Number,ALB
0,0,0,2019,Pov215_Number,ARE
0.01346,0.01346,0.01346,2020,Pov215_Number,ARE
0.00975,0.00975,0.00975,2021,Pov215_Number,ARE
0.00403,0.00403,0.00403,2022,Pov215_Number,ARE
0.00197,0.00197,0.00197,2023,Pov215_Number,ARE
0.00099,0.00099,0.00099,2024,Pov215_Number,ARE
0.0005,0.00036,0.00036,2025,Pov215_Number,ARE
0.0003,0.00015,0.00015,2026,Pov215_Number,ARE
0.00022,0.00007,0.00008,2027,Pov215_Number,ARE
0.00014,0.00003,0.00003,2028,Pov215_Number,ARE
0.00007,0.00001,0.00001,2029,Pov215_Number,ARE
0.00004,0,0,2030,Pov215_Number,ARE
0.00002,0,0,2031,Pov215_Number,ARE
0.00001,0,0,2032,Pov215_Number,ARE
0.00001,0,0,2033,Pov215_Number,ARE
0.00001,0,0,2034,Pov215_Number,ARE
0,0,0,2035,Pov215_Number,ARE
0,0,0,2036,Pov215_Number,ARE
0,0,0,2037,Pov215_Number,ARE
0,0,0,2038,Pov215_Number,ARE
0,0,0,2039,Pov215_Number,ARE
0,0,0,2040,Pov215_Number,ARE
0,0,0,2041,Pov215_Number,ARE
0,0,0,2042,Pov215_Number,ARE
0,0,0,2043,Pov215_Number,ARE
0,0,0,2044,Pov215_Number,ARE
0,0,0,2045,Pov215_Number,ARE
0,0,0,2046,Pov215_Number,ARE
0,0,0,2047,Pov215_Number,ARE
0,0,0,2048,Pov215_Number,ARE
0,0,0,2049,Pov215_Number,ARE
0,0,0,2050,Pov215_Number,ARE
0,0,0,2051,Pov215_Number,ARE
0,0,0,2052,Pov215_Number,ARE
0,0,0,2053,Pov215_Number,ARE
0,0,0,2054,Pov215_Number,ARE
0,0,0,2055,Pov215_Number,ARE
0,0,0,2056,Pov215_Number,ARE
0,0,0,2057,Pov215_Number,ARE
0,0,0,2058,Pov215_Number,ARE
0,0,0,2059,Pov215_Number,ARE
0,0,0,2060,Pov215_Number,ARE
0,0,0,2061,Pov215_Number,ARE
0,0,0,2062,Pov215_Number,ARE
0,0,0,2063,Pov215_Number,ARE
0,0,0,2064,Pov215_Number,ARE
0,0,0,2065,Pov215_Number,ARE
0,0,0,2066,Pov215_Number,ARE
0,0,0,2067,Pov215_Number,ARE
0,0,0,2068,Pov215_Number,ARE
0,0,0,2069,Pov215_Number,ARE
0,0,0,2070,Pov215_Number,ARE
0,0,0,2071,Pov215_Number,ARE
0,0,0,2072,Pov215_Number,ARE
0,0,0,2073,Pov215_Number,ARE
0,0,0,2074,Pov215_Number,ARE
0,0,0,2075,Pov215_Number,ARE
0,0,0,2076,Pov215_Number,ARE
0,0,0,2077,Pov215_Number,ARE
0,0,0,2078,Pov215_Number,ARE
0,0,0,2079,Pov215_Number,ARE
0,0,0,2080,Pov215_Number,ARE
0,0,0,2081,Pov215_Number,ARE
0,0,0,2082,Pov215_Number,ARE
0,0,0,2083,Pov215_Number,ARE
0,0,0,2084,Pov215_Number,ARE
0,0,0,2085,Pov215_Number,ARE
0,0,0,2086,Pov215_Number,ARE
0,0,0,2087,Pov215_Number,ARE
0,0,0,2088,Pov215_Number,ARE
0,0,0,2089,Pov215_Number,ARE
0,0,0,2090,Pov215_Number,ARE
0,0,0,2091,Pov215_Number,ARE
0,0,0,2092,Pov215_Number,ARE
0,0,0,2093,Pov215_Number,ARE
0,0,0,2094,Pov215_Number,ARE
0,0,0,2095,Pov215_Number,ARE
0,0,0,2096,Pov215_Number,ARE
0,0,0,2097,Pov215_Number,ARE
0,0,0,2098,Pov215_Number,ARE
0,0,0,2099,Pov215_Number,ARE
0,0,0,2100,Pov215_Number,ARE
0.35081,0.35081,0.35081,2019,Pov215_Number,ARG
0.45911,0.45911,0.45911,2020,Pov215_Number,ARG
0.41974,0.41974,0.41974,2021,Pov215_Number,ARG
0.37439,0.37439,0.37439,2022,Pov215_Number,ARG
0.34155,0.34155,0.34155,2023,Pov215_Number,ARG
0.34888,0.34888,0.34888,2024,Pov215_Number,ARG
0.3511,0.3255,0.32496,2025,Pov215_Number,ARG
0.30134,0.25843,0.26032,2026,Pov215_Number,ARG
0.25823,0.20623,0.20826,2027,Pov215_Number,ARG
0.24214,0.18006,0.18167,2028,Pov215_Number,ARG
0.23695,0.16409,0.16493,2029,Pov215_Number,ARG
0.23228,0.14917,0.14943,2030,Pov215_Number,ARG
0.22494,0.13284,0.13178,2031,Pov215_Number,ARG
0.21297,0.11366,0.11123,2032,Pov215_Number,ARG
0.19596,0.09338,0.09033,2033,Pov215_Number,ARG
0.17675,0.07438,0.07126,2034,Pov215_Number,ARG
0.15812,0.05823,0.05532,2035,Pov215_Number,ARG
0.14168,0.0454,0.04275,2036,Pov215_Number,ARG
0.12798,0.03548,0.03302,2037,Pov215_Number,ARG
0.11647,0.03026,0.02779,2038,Pov215_Number,ARG
0.10748,0.0261,0.02363,2039,Pov215_Number,ARG
0.09936,0.02254,0.02013,2040,Pov215_Number,ARG
0.09151,0.01947,0.0171,2041,Pov215_Number,ARG
0.08375,0.01658,0.0147,2042,Pov215_Number,ARG
0.07618,0.01411,0.01241,2043,Pov215_Number,ARG
0.06896,0.01185,0.01035,2044,Pov215_Number,ARG
0.06226,0.00987,0.00857,2045,Pov215_Number,ARG
0.0562,0.00821,0.0071,2046,Pov215_Number,ARG
0.05076,0.00685,0.00588,2047,Pov215_Number,ARG
0.0459,0.00573,0.00489,2048,Pov215_Number,ARG
0.0415,0.0048,0.00407,2049,Pov215_Number,ARG
0.03769,0.00404,0.00341,2050,Pov215_Number,ARG
0.03435,0.00341,0.00285,2051,Pov215_Number,ARG
0.03142,0.00288,0.00239,2052,Pov215_Number,ARG
0.02877,0.00242,0.002,2053,Pov215_Number,ARG
0.02633,0.00203,0.00167,2054,Pov215_Number,ARG
0.02406,0.00169,0.0014,2055,Pov215_Number,ARG
0.02195,0.00141,0.00116,2056,Pov215_Number,ARG
0.02017,0.00116,0.00095,2057,Pov215_Number,ARG
0.0185,0.00095,0.00078,2058,Pov215_Number,ARG
0.01699,0.00077,0.00064,2059,Pov215_Number,ARG
0.01563,0.00063,0.00052,2060,Pov215_Number,ARG
0.0144,0.0005,0.00042,2061,Pov215_Number,ARG
0.01328,0.0004,0.00034,2062,Pov215_Number,ARG
0.01225,0.00031,0.00027,2063,Pov215_Number,ARG
0.01127,0.00025,0.00021,2064,Pov215_Number,ARG
0.01034,0.00019,0.00017,2065,Pov215_Number,ARG
0.00947,0.00015,0.00013,2066,Pov215_Number,ARG
0.00864,0.00012,0.0001,2067,Pov215_Number,ARG
0.00785,0.00009,0.00008,2068,Pov215_Number,ARG
0.00709,0.00007,0.00006,2069,Pov215_Number,ARG
0.0064,0.00005,0.00005,2070,Pov215_Number,ARG
0.00576,0.00004,0.00004,2071,Pov215_Number,ARG
0.00518,0.00003,0.00003,2072,Pov215_Number,ARG
0.00465,0.00002,0.00002,2073,Pov215_Number,ARG
0.00417,0.00002,0.00002,2074,Pov215_Number,ARG
0.00373,0.00001,0.00001,2075,Pov215_Number,ARG
0.00332,0.00001,0.00001,2076,Pov215_Number,ARG
0.00295,0.00001,0.00001,2077,Pov215_Number,ARG
0.00261,0.00001,0.00001,2078,Pov215_Number,ARG
0.0023,0,0,2079,Pov215_Number,ARG
0.00202,0,0,2080,Pov215_Number,ARG
0.00177,0,0,2081,Pov215_Number,ARG
0.00154,0,0,2082,Pov215_Number,ARG
0.00134,0,0,2083,Pov215_Number,ARG
0.00116,0,0,2084,Pov215_Number,ARG
0.001,0,0,2085,Pov215_Number,ARG
0.00087,0,0,2086,Pov215_Number,ARG
0.00075,0,0,2087,Pov215_Number,ARG
0.00064,0,0,2088,Pov215_Number,ARG
0.00055,0,0,2089,Pov215_Number,ARG
0.00047,0,0,2090,Pov215_Number,ARG
0.0004,0,0,2091,Pov215_Number,ARG
0.00034,0,0,2092,Pov215_Number,ARG
0.0003,0,0,2093,Pov215_Number,ARG
0.00026,0,0,2094,Pov215_Number,ARG
0.00022,0,0,2095,Pov215_Number,ARG
0.0002,0,0,2096,Pov215_Number,ARG
0.00017,0,0,2097,Pov215_Number,ARG
0.00015,0,0,2098,Pov215_Number,ARG
0.00014,0,0,2099,Pov215_Number,ARG
0.00013,0,0,2100,Pov215_Number,ARG
0.02906,0.02906,0.02906,2019,Pov215_Number,ARM
0.0442,0.0442,0.0442,2020,Pov215_Number,ARM
0.03703,0.03703,0.03703,2021,Pov215_Number,ARM
0.02531,0.02531,0.02531,2022,Pov215_Number,ARM
0.01913,0.01913,0.01913,2023,Pov215_Number,ARM
0.01753,0.01753,0.01754,2024,Pov215_Number,ARM
0.01784,0.01694,0.01692,2025,Pov215_Number,ARM
0.019,0.01726,0.01721,2026,Pov215_Number,ARM
0.01816,0.01573,0.01566,2027,Pov215_Number,ARM
0.01689,0.01399,0.01384,2028,Pov215_Number,ARM
0.0152,0.01199,0.01178,2029,Pov215_Number,ARM
0.01353,0.01013,0.00987,2030,Pov215_Number,ARM
0.01195,0.00836,0.00812,2031,Pov215_Number,ARM
0.01048,0.00677,0.00653,2032,Pov215_Number,ARM
0.00903,0.00531,0.00507,2033,Pov215_Number,ARM
0.00763,0.004,0.00379,2034,Pov215_Number,ARM
0.00641,0.00294,0.00277,2035,Pov215_Number,ARM
0.00532,0.00211,0.00198,2036,Pov215_Number,ARM
0.00437,0.0015,0.00139,2037,Pov215_Number,ARM
0.00357,0.00112,0.00103,2038,Pov215_Number,ARM
0.00292,0.00084,0.00076,2039,Pov215_Number,ARM
0.00236,0.00062,0.00055,2040,Pov215_Number,ARM
0.0019,0.00045,0.0004,2041,Pov215_Number,ARM
0.00152,0.00033,0.00028,2042,Pov215_Number,ARM
0.00123,0.00023,0.0002,2043,Pov215_Number,ARM
0.00099,0.00017,0.00014,2044,Pov215_Number,ARM
0.00081,0.00012,0.0001,2045,Pov215_Number,ARM
0.00068,0.00009,0.00007,2046,Pov215_Number,ARM
0.00058,0.00007,0.00005,2047,Pov215_Number,ARM
0.0005,0.00005,0.00004,2048,Pov215_Number,ARM
0.00044,0.00004,0.00003,2049,Pov215_Number,ARM
0.00039,0.00003,0.00002,2050,Pov215_Number,ARM
0.00036,0.00003,0.00002,2051,Pov215_Number,ARM
0.00033,0.00002,0.00002,2052,Pov215_Number,ARM
0.00031,0.00002,0.00001,2053,Pov215_Number,ARM
0.00029,0.00002,0.00001,2054,Pov215_Number,ARM
0.00027,0.00001,0.00001,2055,Pov215_Number,ARM
0.00026,0.00001,0.00001,2056,Pov215_Number,ARM
0.00024,0.00001,0.00001,2057,Pov215_Number,ARM
0.00023,0.00001,0.00001,2058,Pov215_Number,ARM
0.00021,0.00001,0,2059,Pov215_Number,ARM
0.00019,0,0,2060,Pov215_Number,ARM
0.00016,0,0,2061,Pov215_Number,ARM
0.00014,0,0,2062,Pov215_Number,ARM
0.00013,0,0,2063,Pov215_Number,ARM
0.00011,0,0,2064,Pov215_Number,ARM
0.00009,0,0,2065,Pov215_Number,ARM
0.00008,0,0,2066,Pov215_Number,ARM
0.00006,0,0,2067,Pov215_Number,ARM
0.00005,0,0,2068,Pov215_Number,ARM
0.00005,0,0,2069,Pov215_Number,ARM
0.00004,0,0,2070,Pov215_Number,ARM
0.00003,0,0,2071,Pov215_Number,ARM
0.00003,0,0,2072,Pov215_Number,ARM
0.00002,0,0,2073,Pov215_Number,ARM
0.00002,0,0,2074,Pov215_Number,ARM
0.00002,0,0,2075,Pov215_Number,ARM
0.00001,0,0,2076,Pov215_Number,ARM
0.00001,0,0,2077,Pov215_Number,ARM
0.00001,0,0,2078,Pov215_Number,ARM
0.00001,0,0,2079,Pov215_Number,ARM
0.00001,0,0,2080,Pov215_Number,ARM
0.00001,0,0,2081,Pov215_Number,ARM
0.00001,0,0,2082,Pov215_Number,ARM
0.00001,0,0,2083,Pov215_Number,ARM
0,0,0,2084,Pov215_Number,ARM
0,0,0,2085,Pov215_Number,ARM
0,0,0,2086,Pov215_Number,ARM
0,0,0,2087,Pov215_Number,ARM
0,0,0,2088,Pov215_Number,ARM
0,0,0,2089,Pov215_Number,ARM
0,0,0,2090,Pov215_Number,ARM
0,0,0,2091,Pov215_Number,ARM
0,0,0,2092,Pov215_Number,ARM
0,0,0,2093,Pov215_Number,ARM
0,0,0,2094,Pov215_Number,ARM
0,0,0,2095,Pov215_Number,ARM
0,0,0,2096,Pov215_Number,ARM
0,0,0,2097,Pov215_Number,ARM
0,0,0,2098,Pov215_Number,ARM
0,0,0,2099,Pov215_Number,ARM
0,0,0,2100,Pov215_Number,ARM
0.12605,0.12605,0.12605,2019,Pov215_Number,AUS
0.13259,0.13259,0.13259,2020,Pov215_Number,AUS
0.12743,0.12743,0.12743,2021,Pov215_Number,AUS
0.11118,0.11118,0.11118,2022,Pov215_Number,AUS
0.09813,0.09813,0.09813,2023,Pov215_Number,AUS
0.09571,0.09571,0.09571,2024,Pov215_Number,AUS
0.09193,0.0819,0.08172,2025,Pov215_Number,AUS
0.08703,0.0692,0.06972,2026,Pov215_Number,AUS
0.08064,0.05802,0.05894,2027,Pov215_Number,AUS
0.07481,0.04861,0.04959,2028,Pov215_Number,AUS
0.06811,0.03978,0.04018,2029,Pov215_Number,AUS
0.0613,0.03186,0.03119,2030,Pov215_Number,AUS
0.05504,0.02508,0.02346,2031,Pov215_Number,AUS
0.04994,0.01952,0.01728,2032,Pov215_Number,AUS
0.0456,0.01509,0.01258,2033,Pov215_Number,AUS
0.04194,0.01164,0.00923,2034,Pov215_Number,AUS
0.03873,0.00893,0.00688,2035,Pov215_Number,AUS
0.03575,0.00683,0.00517,2036,Pov215_Number,AUS
0.03289,0.00519,0.00391,2037,Pov215_Number,AUS
0.03011,0.00455,0.00347,2038,Pov215_Number,AUS
0.0274,0.00398,0.00309,2039,Pov215_Number,AUS
0.02482,0.00345,0.00272,2040,Pov215_Number,AUS
0.02249,0.00296,0.00235,2041,Pov215_Number,AUS
0.0204,0.00253,0.002,2042,Pov215_Number,AUS
0.01857,0.00215,0.0017,2043,Pov215_Number,AUS
0.01697,0.00184,0.00145,2044,Pov215_Number,AUS
0.01556,0.00157,0.00125,2045,Pov215_Number,AUS
0.01428,0.00135,0.00108,2046,Pov215_Number,AUS
0.01311,0.00116,0.00095,2047,Pov215_Number,AUS
